Token,Short Name,Series,Company Name,Tick Size,Lot Size,Scrip Code,Scrip ID,Scrip Name,Issue Price,Face Value,ISIN,52 Weeks High,52 Weeks Low,Life Time High,Life Time Low,Exchange Code
506817,ABBLAB,DR,PHARMACIA HEALTHCARE LTD,0,1,506817,,PHARMACIA HEALTHCARE LTD,0,5,INE252B01025,0,0,681.03,56.03,
543187,ABBPOW,DR,HITACHI ENERGY INDIA LIMITED,16539.65,1,543187,POWERINDIA,HITACHI ENERGY INDIA LIMITED,11026.45,2,INE07Y701011,16534.5,4036.1,16534.5,714,POWERINDIA
505665,ABCBEA,DR,ABC BEARINGS LTD,525.15,1,505665,ABCBEARS,ABC BEARINGS LTD,350.15,10,INE779A01011,568.9,380,568.9,3,ABCBEARS
513119,ABCGAS,C,ABC GAS (INTERNATIONAL) LTD,105.95,1,513119,ABCGAS,ABC GAS (INTERNATIONAL) LTD,100.7,10,INE173M01012,105.95,49.6,153.5,0.45,ABCGAS
520123,ABCIND,DR,ABC INDIA LTD,140.25,1,520123,ABCINDQ,ABC INDIA LTD,93.55,10,INE125D01011,165,81,177,2.75,ABCINDQ
530833,ABEPRI,C,ABEE INFO-CONSUMABLES LIMITED,4.49,1,530833,ABEEINF,ABEE INFO-CONSUMABLES LIMITED,4.07,10,INE097B01016,5.68,2.22,26.7,1.15,ABEEINF
532682,ABGSHI,C,ABG SHIPYARD LTD,1.17,1,532682,ABGSHIP,ABG SHIPYARD LTD,1.07,10,INE067H01016,8.29,1.12,1045,1.12,ABGSHIP
532831,ABHCOR,C,ABHISHEK CORPORATION LIMITED,0.59,1,532831,ABHISHEK,ABHISHEK CORPORATION LIMITED,0.55,10,INE004I01017,0.57,0.49,100.45,0.49,ABHISHEK
538935,ABHFIN,C,ABHISHEK FINLEASE LIMITED,58.39,1,538935,ABHIFIN,ABHISHEK FINLEASE LIMITED,52.83,10,INE723C01015,79.41,20.4,79.41,3.15,ABHIFIN
532057,ABHHOM,DR,ABHINAV CAPITAL SERVICES LIMIT,186.95,1,532057,ABHICAP,ABHINAV CAPITAL SERVICES LIMIT,124.65,10,INE516F01016,239,113.5,301.15,1.5,ABHICAP
539544,ABHINF,C,ABHISHEK INFRAVENTURES LTD,8.37,1,539544,ABHIINFRA,ABHISHEK INFRAVENTURES LTD,7.59,10,INE281P01016,11.36,4.2,64.5,0.91,ABHIINFRA
538952,ABHLEA,DR,ABHINAV LEASING & FINANCE LTD,1.98,1,538952,ALFL,ABHINAV LEASING & FINANCE LTD,1.8,1,INE211D01027,3.57,1.75,23.7,0.51,ALFL
539560,ABHTRA,C,ABHIJIT TRADING COMPANY LTD,15,1,539560,ABHIJIT,ABHIJIT TRADING COMPANY LTD,1.5,10,INE994N01019,0,0,0,0,ABHIJIT
511756,ABIFIN,C,ABIRAMI FINANCIAL SERVICES (IN,48.95,1,511756,ABIRAFN,ABIRAMI FINANCIAL SERVICES (IN,44.29,10,INE195I01013,85.02,29.02,85.02,2.55,ABIRAFN
526955,ABLBIO,C,ABL BIO-TECHNOLOGIES LTD,0.85,1,526955,ABLBIO,ABL BIO-TECHNOLOGIES LTD,0.77,10,INE707D01016,1.85,0.73,222,0.73,ABLBIO
531161,ABMKNO,DR,ABM KNOWLEDGEWARE LTD,148.25,1,531161,ABMKNO,ABM KNOWLEDGEWARE LTD,98.85,5,INE850B01026,171,84.75,180,0.73,ABMKNO
524011,ABNPH,DR,GENOMICS BIOTECH,1.7,1,524011,GENOMICS,GENOMICS BIOTECH,1.14,10,INE974A01018,5,1.36,19.95,0.9,GENOMICS
544228,ABSCRL,DR,ADITYA BIRLA SLIFE CR10YGL ETF,122.12,1,544228,GSEC10ABSL,ADITYA BIRLA SLIFE CR10YGL ETF,81.41,100,INF209KC1142,103,100,103,100,GSEC10ABSL
544211,ABSLCB,DR,ADITYABIRLA SNLFCRISIL GILTETF,123.91,1,544211,ABGSEC,ADITYABIRLA SNLFCRISIL GILTETF,82.6,100,INF209KC1134,103.7,100.15,103.7,100.15,ABGSEC
544218,ABSPSE,DR,ADITYA BIRLA SUN LIFE PSE ETF,12.27,1,544218,ABSLPSE,ADITYA BIRLA SUN LIFE PSE ETF,8.18,1,INF209KB19Z4,12.21,9.93,12.21,9.93,ABSLPSE
974988,ACANCD,DR,10.01% AKARA CAP ADV 21JAN 25,20000.4,1,974988,1001AKAR25,10.01% AKARA CAP ADV 21JAN 25,13333.6,1000,INE08XP07159,0,0,0,0,1001AKAR25
975682,ACAPL1,DR,12% AKARA CAP. ADV JUN 25,117127.66,1,975682,12ACAPL25,12% AKARA CAP. ADV JUN 25,78085.12,100000,INE08XP07209,0,0,0,0,12ACAPL25
500410,ACC,DR,ACC LIMITED,2492.15,1,500410,ACC,ACC LIMITED,2039.05,10,INE012A01025,2843,1803.8,2843,64.86,ACC
531905,ACCEXP,DR,ACCURATE EXPORTS,0.12,1,531905,ACCUEXPO,ACCURATE EXPORTS,0.08,10,INE062B01010,0,0,25,0.05,ACCUEXPO
543938,ACCIN,DR,ACCELERATEBS INDIA LIMITED,229.2,1,543938,ACCELERATE,ACCELERATEBS INDIA LIMITED,152.8,10,INE0POP01017,253.09,85,253.09,68.44,ACCELERATE
526347,ACCIND,C,ACCLAIM INDUSTRIES LIMITED,0.66,1,526347,ACCLAIM,ACCLAIM INDUSTRIES LIMITED,0.6,10,INE051E01017,1.94,0.56,50.6,0.56,ACCLAIM
532268,ACCKAL,DR,ACCELYA SOLUTIONS INDIA LTD,1913.45,1,532268,ACCELYA,ACCELYA SOLUTIONS INDIA LTD,1275.65,10,INE793A01012,2128.25,1308.8,2128.25,19.05,ACCELYA
51172,ACCOFS,DR,ACCELYA SOLUTIONS INDIA OFS,0,1,51172,ACCELYA,ACCELYA SOLUTIONS INDIA OFS,0,10,INE000000172,0,0,0,0,ACCELYA
531897,ACCTEC,C,ACCENTIA TECHNOLOGIES LTD,3.26,1,531897,ACCENTECH,ACCENTIA TECHNOLOGIES LTD,2.96,10,INE122B01012,13.75,2.46,372,2.46,ACCENTECH
530513,ACCTRA,C,ACCURATE TRANSFORMERS LTD,25.55,1,530513,ACCURATE,ACCURATE TRANSFORMERS LTD,23.15,10,INE243C01014,39.65,22.15,241.9,4.7,ACCURATE
530093,ACEINT,C,ACE EDUTREND LIMITED,3.8,1,530093,ACEINDI,ACE EDUTREND LIMITED,3.61,10,INE715F01014,3.8,1.9,57.9,0.95,ACEINDI
539661,ACEMEN,C,ACE MEN ENGG WORKS LIMITED,70.94,1,539661,ACEMEN,ACE MEN ENGG WORKS LIMITED,68.16,10,INE023R01018,88.72,40.5,88.72,9.7,ACEMEN
531525,ACESOF,C,ACE SOFTWARE EXPORTS LTD,450.35,1,531525,ACESOFT,ACE SOFTWARE EXPORTS LTD,407.55,10,INE849B01010,446.5,21,446.5,4,ACESOFT
536492,ACETOU,C,ACE TOURS WORLDWIDE LIMITED,2.18,1,536492,ATWL,ACE TOURS WORLDWIDE LIMITED,1.98,10,INE926O01019,4.04,1.9,64,1.9,ATWL
543499,ACHHEA,DR,ACHYUT HEALTHCARE LIMITED,77,1,543499,ACHYUT,ACHYUT HEALTHCARE LIMITED,63,10,INE0K1401012,82.5,40.23,82.5,10,ACHYUT
538570,ACHINV,C,ACHAL INVESTMENTS LIMITED,0.29,1,538570,ACHAL,ACHAL INVESTMENTS LIMITED,0.27,1,INE860P01025,0.99,0.28,58,0.28,ACHAL
517356,ACIINF,DR,ACI INFOCOM LIMITED,2.59,1,517356,ACIIN,ACI INFOCOM LIMITED,2.13,1,INE167B01025,3.67,1.13,23.25,0.11,ACIIN
530043,ACKKNI,DR,ACKNIT INDUSTRIES LIMITED,366,1,530043,ACKNIT,ACKNIT INDUSTRIES LIMITED,244,10,INE326C01017,369.45,210,369.45,2.25,ACKNIT
51209,ACLOFS,DR,ANDHRA CEMENTS LTD OFS,0,1,51209,ACL,ANDHRA CEMENTS LTD OFS,0,10,INE000000209,0,0,0,0,ACL
539391,ACMRES,C,ACME RESOURCES LIMITED,34.53,1,539391,ACME,ACME RESOURCES LIMITED,31.25,10,INE636B01011,76.48,23.01,76.48,4.63,ACME
524091,ACRIN,DR,CARYSIL LIMITED,933.2,1,524091,CARYSIL,CARYSIL LIMITED,622.2,2,INE482D01024,1148.1,593.5,1148.1,0.2,CARYSIL
513149,ACRIND,DR,ACROW (INDIA) LTD,750.75,1,513149,ACROW,ACROW (INDIA) LTD,679.25,10,INE950D01012,1020,600,1210,10,ACROW
533330,ACRTEC,C,ACROPETAL TECHNOLOGIES LIMITED,1.67,1,533330,ACROPETAL,ACROPETAL TECHNOLOGIES LIMITED,1.59,10,INE055L01013,2.99,1.32,156,1.32,ACROPETAL
541144,ACTCLO,DR,ACTIVE CLOTHING CO LTD,142.25,1,541144,ACTIVE,ACTIVE CLOTHING CO LTD,116.39,10,INE380Z01015,150.43,64.64,150.43,5,ACTIVE
532762,ACTCON,DR,ACTION CONSTRUCTION EQUIPMENTS,1522,1,532762,ACE,ACTION CONSTRUCTION EQUIPMENTS,1014.7,2,INE731H01025,1693.05,658.5,1693.05,7.85,ACE
511706,ACTFIN,C,ACTION FINANCIAL SERVICES (IND,3.25,1,511706,ACTIONFI,ACTION FINANCIAL SERVICES (IND,3.13,10,INE357A01032,5.76,3.19,53.85,0.5,ACTIONFI
506225,ADACHE,DR,ADARSH CHEMICALS & FERT.,5.25,1,506225,,ADARSH CHEMICALS & FERT.,4.75,10,,5,1.14,47.5,0.4,
526177,ADACOM,C,ADAM COMSOF,3.43,1,526177,ADAMCO,ADAM COMSOF,3.11,10,INE272A01017,23.85,1.55,96.8,1.55,ADAMCO
512599,ADAENT,DR,ADANI ENTERPRISES LIMITED,3111.15,1,512599,ADANIENT,ADANI ENTERPRISES LIMITED,2545.55,1,INE423A01024,3743,2142.3,4189.55,31.82,ADANIENT
542066,ADAGAS,DR,ADANI TOTAL GAS LIMITED,906.3,1,542066,ATGL,ADANI TOTAL GAS LIMITED,604.2,1,INE399L01023,1259.9,521.95,3998.35,70.2,ATGL
541450,ADAGRE,DR,ADANI GREEN ENERGY LTD,2031.75,1,541450,ADANIGREEN,ADANI GREEN ENERGY LTD,1354.55,10,INE364U01010,2173.65,816,3048,22.75,ADANIGREEN
538563,ADAMER,C,ADARSH MERCANTILE LIMITED,9.75,1,538563,ADARSH,ADARSH MERCANTILE LIMITED,8.83,10,INE673E01018,9.29,6.31,9.29,3.5,ADARSH
939725,ADAN10,DR,9.32% ADANI ENTERPR LTD SEP 27,1201.2,1,939725,932AEL27,9.32% ADANI ENTERPR LTD SEP 27,800.8,1000,INE423A07310,0,0,0,0,932AEL27
939727,ADAN11,DR,9.65% ADANI ENTERPR LTD SEP 27,1210.8,1,939727,965AEL27,9.65% ADANI ENTERPR LTD SEP 27,807.2,1000,INE423A07328,0,0,0,0,965AEL27
939729,ADAN12,DR,0% ADANI ENTERPRISES LTD SEP27,1212,1,939729,AEL120924A,0% ADANI ENTERPRISES LTD SEP27,808,1000,INE423A07377,0,0,0,0,AEL120924A
939731,ADAN13,DR,9.56% ADANI ENTERPR LTD SEP 29,1224,1,939731,956AEL29,9.56% ADANI ENTERPR LTD SEP 29,816,1000,INE423A07336,0,0,0,0,956AEL29
939733,ADAN14,DR,9.9% ADANI ENTERPR LTD SEP 29,1219.78,1,939733,99AEL29,9.9% ADANI ENTERPR LTD SEP 29,813.2,1000,INE423A07344,0,0,0,0,99AEL29
939735,ADAN15,DR,0% ADANI ENTERPRISES LTD SEP29,1212,1,939735,AEL120924B,0% ADANI ENTERPRISES LTD SEP29,808,1000,INE423A07385,0,0,0,0,AEL120924B
975502,ADANCD,DR,10% ADANI AIRPORT HOLD 14MAR29,119923.56,1,975502,10AAHL29,10% ADANI AIRPORT HOLD 14MAR29,79949.04,1000,INE0GCN07013,0,0,0,0,10AAHL29
960124,ADAND1,DR,0% Adani Enterprises Apr 22,1354663,1,960124,AEL081020,0% Adani Enterprises Apr 22,903108,1000000,INE423A07211,0,0,0,0,AEL081020
975733,ADAND5,DR,9.95% Adani Airport Jun 28,120883.23,1,975733,995AAHL28,9.95% Adani Airport Jun 28,80588.83,100000,INE0GCN07039,0,0,0,0,995AAHL28
975501,ADAND6,DR,9.95% Adani Airport Mar 27,120000,1,975501,995AAHL27,9.95% Adani Airport Mar 27,80000,100000,INE0GCN07021,0,0,0,0,995AAHL27
939721,ADAND8,DR,9.25% ADANI ENTERPR LTD SEP 26,1209.6,1,939721,925AEL26,9.25% ADANI ENTERPR LTD SEP 26,806.4,1000,INE423A07351,0,0,0,0,925AEL26
939723,ADAND9,DR,0% ADANI ENTERPRISES LTD SEP26,1200,1,939723,AEL120924,0% ADANI ENTERPRISES LTD SEP26,800,1000,INE423A07369,0,0,0,0,AEL120924
51005,ADAOFS,DR,ADANI POWER OFS,0,1,51005,ADANIPOWER,ADANI POWER OFS,0,10,INE000000005,0,0,0,0,ADANIPOWER
526711,ADAPLA,DR,ADARSH PLANT PROJECT LTD,30.13,1,526711,ADARSHPL,ADARSH PLANT PROJECT LTD,27.27,10,INE627D01016,39.98,20.35,60.7,0.29,ADARSHPL
532921,ADAPOR,DR,ADANI PORT AND SPECIAL ECONO,1489.5,1,532921,ADANIPORTS,ADANI PORT AND SPECIAL ECONO,1218.7,2,INE742F01042,1607.95,754.5,1607.95,50,ADANIPORTS
533096,ADAPOW,DR,ADANI POWER LIMITED,725.5,1,533096,ADANIPOWER,ADANI POWER LIMITED,483.7,10,INE814H01011,896.75,289.3,896.75,15.2,ADANIPOWER
539254,ADATRA,DR,ADANI ENERGY SOLUTIONS LIMITED,1170.8,1,539254,ADANIENSOL,ADANI ENERGY SOLUTIONS LIMITED,780.6,10,INE931S01010,1347.9,686.9,4238.55,25.25,ADANIENSOL
543458,ADAWIL,DR,ADANI WILMAR LIMITED FORTUNE,374.3,1,543458,AWL,ADANI WILMAR LIMITED FORTUNE,306.3,1,INE699H01024,410,285.85,878.35,221,AWL
539506,ADCCAP,DR,ADCON CAPITAL SERVIC,1.08,1,539506,ADCON,ADCON CAPITAL SERVIC,0.9,1,INE805Q01028,2.96,0.65,5.79,0.65,ADCON
523411,ADCIND,C,ADC INDIA COMMUNICATIONS LIMIT,1697.5,1,523411,ADCINDIA,ADC INDIA COMMUNICATIONS LIMIT,1535.9,10,INE833A01016,2309.7,685.25,2309.7,26.3,ADCINDIA
538734,ADCINF,DR,CEINSYS TECH LIMITED,1266.3,1,538734,CEINSYSTECH,CEINSYS TECH LIMITED,1036.1,10,INE016Q01014,1218.85,300.1,1218.85,39.55,CEINSYSTECH
51160,ADCOFS,C,CEINSYS TECH LIMITED OFS,0,1,51160,CEINSYSTECH,CEINSYS TECH LIMITED OFS,0,10,INE000000160,0,0,0,0,CEINSYSTECH
890179,ADCPP1,C,ADCON CAPITAL SER PP RS 1,1.05,1,890179,ADCONPP,ADCON CAPITAL SER PP RS 1,0.95,1,IN9805Q01018,3.5,0.81,3.5,0.81,ADCONPP
750744,ADCRE1,C,ADCON CAPITAL SER RIGHTS ISSUE,0.16,1,750744,ADCON-RE,ADCON CAPITAL SER RIGHTS ISSUE,0.12,10,INE805Q20010,0.54,0.12,0.54,0.12,ADCON-RE
507852,ADDIND,DR,ADDI INDUSTRIES LTD,48.19,1,507852,ADDIND,ADDI INDUSTRIES LTD,32.13,5,INE757C01021,70.68,37.65,70.68,0.67,ADDIND
524665,ADDLIF,DR,ADD-LIFE PHARMA,0.48,1,524665,ADDLP,ADD-LIFE PHARMA,0.44,10,INE124C01016,2.56,0.45,37.5,0.45,ADDLP
541865,ADDPRO,DR,ADD SHOP E RETAIL LIMITED,18.22,1,541865,ASRL,ADD SHOP E RETAIL LIMITED,12.16,10,INE01B501018,36.8,13.15,114.78,13.15,ASRL
750726,ADDRE1,C,ADD SHOP RETAIL LTD RIGHTS ENT,8.88,1,750726,ASRL-RE,ADD SHOP RETAIL LTD RIGHTS ENT,5.92,10,INE01B520018,24,5.35,24,5.35,ASRL-RE
530901,ADECOT,C,ACIL COTTON INDUSTRIES LIMITED,0.18,1,530901,ACIL,ACIL COTTON INDUSTRIES LIMITED,0.18,1,INE066C01035,0.19,0.18,11.25,0.05,ACIL
543309,ADEMED,DR,ADESHWAR MEDITEX LIMITED,26.4,1,543309,ADESHWAR,ADESHWAR MEDITEX LIMITED,17.6,10,INE0H8J01015,36,18.3,42,16.2,ADESHWAR
51013,ADEOF1,DR,ADANI ENTERPRISES LIMITED OFS,0,1,51013,ADANI,ADANI ENTERPRISES LIMITED OFS,0,1,INE000000013,0,0,0,0,ADANI
51011,ADEOFS,DR,ADANI ENTERPRISES LIMITED OFS,0,1,51011,ADANIENTE,ADANI ENTERPRISES LIMITED OFS,0,1,INE000000011,0,0,0,0,ADANIENTE
519183,ADFFOO,DR,ADF FOODS LIMITED,339.4,1,519183,ADFFOODS,ADF FOODS LIMITED,226.3,2,INE982B01027,324.75,178.55,324.75,0.48,ADFFOODS
51139,ADGOFS,DR,ADANI GREEN ENERGY LIMITED OFS,0,1,51139,ADANIGREEN,ADANI GREEN ENERGY LIMITED OFS,0,10,INE000000139,0,0,0,0,ADANIGREEN
539493,ADHCAP,C,ADHARSHILA CAP SERVICES LTD,13.12,1,539493,ADHARSHILA,ADHARSHILA CAP SERVICES LTD,11.88,10,INE269F01012,12.5,12.5,12.5,12.5,ADHARSHILA
538365,ADHIND,C,INCREDIBLE INDUSTRIES LTD,40.91,1,538365,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,37.03,10,INE452L01012,63,30.2,206.7,13.7,INCREDIBLE
539189,ADHINF,C,ADHBHUT INFRASTRUCTURE LIMITED,24.69,1,539189,ADHBHUTIN,ADHBHUT INFRASTRUCTURE LIMITED,22.35,10,INE578L01014,318.25,21.23,363.8,17.49,ADHBHUTIN
532727,ADHMET,C,ADHUNIK METALIKS LTD,0.51,1,532727,ADHUNIK,ADHUNIK METALIKS LTD,0.47,10,INE400H01019,3.65,0.46,253,0.46,ADHUNIK
514055,ADHSYN,DR,ADHUNIK SYNTHETICS,1.05,1,514055,,ADHUNIK SYNTHETICS,0.95,10,,0,0,92.5,0.2,
514452,ADHYAR,DR,ADHUNIK YARNS,0.94,1,514452,,ADHUNIK YARNS,0.86,10,,0,0,20,0.3,
543374,ADIAMC,DR,ADITYA BIRLA SUN LIFE AMC LTD,884.45,1,543374,ABSLAMC,ADITYA BIRLA SUN LIFE AMC LTD,589.65,5,INE404A01024,803.8,426.55,803.8,307.9,ABSLAMC
500057,ADIBI,DR,ADITYA BIRLA CHEMICALS (INDIA),270.2,1,500057,ABCIL,ADITYA BIRLA CHEMICALS (INDIA),180.2,10,INE605B01016,251.95,200,342.8,2.02,ABCIL
590088,ADIBIO,C,ADINATH BIO-LABS LTD,0.31,1,590088,ADINATHBI,ADINATH BIO-LABS LTD,0.29,1,INE129D01039,0.35,0.19,29.7,0.15,ADINATHBI
500303,ADIBIR,DR,ADITYA BIRLA NUVO LIMITED,2076,1,500303,ABIRLANUVO,ADITYA BIRLA NUVO LIMITED,1698.6,10,INE069A01017,1933.55,1126.95,2502,122.51,ABIRLANUVO
540691,ADICAP,DR,ADITYA BIRLA CAPITAL LIMITED,233.6,1,540691,ABCAPITAL,ADITYA BIRLA CAPITAL LIMITED,191.2,10,INE674K01013,246.95,155,264,37.45,ABCAPITAL
540146,ADICON,DR,ADITYA CONSUMER MARKETING LTD,77,1,540146,ACML,ADITYA CONSUMER MARKETING LTD,63,10,INE427V01013,148.75,60,237,8.82,ACML
532056,ADIEXI,DR,ADINATH EXIM RESOURCES LTD,30.6,1,532056,ADIEXRE,ADINATH EXIM RESOURCES LTD,20.4,10,INE398H01015,38.5,17.1,52.5,1.25,ADIEXRE
535755,ADIFAS,DR,ADITYA BIRLA FASHION & RTL LTD,338.7,1,535755,ABFRL,ADITYA BIRLA FASHION & RTL LTD,277.2,10,INE647O01011,364.5,198.45,364.5,77.32,ABFRL
530117,ADIFIN,DR,PRIVI SPECIALITY CHEMICALS LTD,2052.35,1,530117,PRIVISCL,PRIVI SPECIALITY CHEMICALS LTD,1368.25,10,INE959A01019,1800,975,2268,1.24,PRIVISCL
522150,ADIFOR,C,ADITYA FORGE LTD,3.26,1,522150,ADTYFRG,ADITYA FORGE LTD,2.96,10,INE281H01013,4.51,2.85,40,1,ADTYFRG
531677,ADIGEA,C,ARIS INTERNATIONAL LTD,63.38,1,531677,ARISINT,ARIS INTERNATIONAL LTD,57.36,10,INE588E01026,60.37,38.96,60.37,7.75,ARISINT
543473,ADIHEA,DR,ADITYA BIR SUN  NIF HEALTH ETF,17.4,1,543473,HEALTHY,ADITYA BIR SUN  NIF HEALTH ETF,11.6,1,INF209KB10C2,15.83,8.88,15.83,7.13,HEALTHY
531588,ADIINT,DR,ADITYA INTERNATIONAL LTD,0,1,531588,,ADITYA INTERNATIONAL LTD,0,10,INE908B01014,0,0,307,2.93,
513513,ADIISP,DR,ADITYA ISPAT LTD,12.93,1,513513,ADITYA,ADITYA ISPAT LTD,8.63,10,INE570B01012,13,9,22,1.1,ADITYA
543377,ADILOH,DR,ADISHAKTI LOHA AND ISPAT LTD,12.81,1,543377,ADISHAKTI,ADISHAKTI LOHA AND ISPAT LTD,10.49,10,INE0CWK01019,16,8.56,16,5.4,ADISHAKTI
543575,ADIMOM,DR,ADITYA BIRLA NIF 200 MOM ETF,42.44,1,543575,MOMENTUM,ADITYA BIRLA NIF 200 MOM ETF,28.29,1,INF209KB14K7,39,21.93,39,17.5,MOMENTUM
532974,ADIMON,C,ADITYA BIRLA MONEY LTD,173.5,1,532974,BIRLAMONEY,ADITYA BIRLA MONEY LTD,166.7,10,INE865C01022,188.95,83.15,188.95,7.5,BIRLAMONEY
974806,ADIN10,DR,8.01% ADITYA BIRLA FIN MAY 28,124134.48,1,974806,801ABF28,8.01% ADITYA BIRLA FIN MAY 28,82756.32,100000,INE860H07IK3,0,0,0,0,801ABF28
974892,ADIN11,DR,7.9% Aditya Birla Fin Jun 28,120000,1,974892,79ABF28,7.9% Aditya Birla Fin Jun 28,80000,100000,INE860H07IM9,0,0,0,0,79ABF28
974928,ADIN12,DR,8.03% ADITYA BIRLA FIN JUN 33,120000,1,974928,803ABF33,8.03% ADITYA BIRLA FIN JUN 33,80000,100000,INE860H08EI4,0,0,0,0,803ABF33
974370,ADIND3,DR,8.12% Aditya Birla Fin. Nov 32,1188000,1,974370,812ABFL32A,8.12% Aditya Birla Fin. Nov 32,792000,1000000,INE860H07ID8,0,0,0,0,812ABFL32A
938882,ADIND4,DR,8% ADITYA BIRLA FIN. OCT 26,1080,1,938882,8ABFL26,8% ADITYA BIRLA FIN. OCT 26,720,1000,INE860H07IQ0,1030,877,1030,877,8ABFL26
938884,ADIND5,DR,0% ADITYA BIRLA FIN. OCT 26,1052.64,1,938884,ABFL26,0% ADITYA BIRLA FIN. OCT 26,701.76,1000,INE860H07IR8,1000,861.1,0,0,ABFL26
938886,ADIND6,DR,8.05% ADITYA BIRLA FIN. OCT 28,1284,1,938886,805ABFL28,8.05% ADITYA BIRLA FIN. OCT 28,856,1000,INE860H07IT4,1070,991,1070,1020,805ABFL28
938888,ADIND7,DR,0% ADITYA BIRLA FIN. OCT 28,1272,1,938888,ABFL28,0% ADITYA BIRLA FIN. OCT 28,848,1000,INE860H07IU2,1060,836.1,1060,1039,ABFL28
938890,ADIND8,DR,ADITYA BIRLA FINANCE 09OCT33,1188,1,938890,78ABFL33,ADITYA BIRLA FINANCE 09OCT33,792,1000,INE860H07IP2,1010,970,1000,987.6,78ABFL33
938892,ADIND9,DR,8.1% ADITYA BIRLA FIN. OCT 33,1191.75,1,938892,81ABFL33,8.1% ADITYA BIRLA FIN. OCT 33,794.51,1000,INE860H07IS6,1083.5,987.14,1083.5,987.14,81ABFL33
543472,ADINIT,DR,ADITYA BIRLA SUN NIFTY IT ETF,52.94,1,543472,TECH,ADITYA BIRLA SUN NIFTY IT ETF,35.29,10,INF209KB11D8,48,31.11,48,23.19,TECH
51211,ADIOFS,DR,ADITYA BIRLA SUN LIFE AMC OFS,0,1,51211,ABSLAMC,ADITYA BIRLA SUN LIFE AMC OFS,0,2,INE000000211,0,0,0,0,ABSLAMC
514338,ADIPOL,DR,ADITYA POLYMERS,6.56,1,514338,,ADITYA POLYMERS,5.94,10,,0,0,20,3.5,
890148,ADIPP1,DR,ADITYA BIRLA FASH EQ PP RS7.5,224.9,1,890148,ABFRLPP,ADITYA BIRLA FASH EQ PP RS7.5,150,10,IN9647O01027,197.5,62,197.5,62,ABFRLPP
543574,ADIQUA,DR,ADITYA BIRLA NIF 200 QLT ETF,26.91,1,543574,NIFTYQLITY,ADITYA BIRLA NIF 200 QLT ETF,17.94,1,INF209KB15K4,25,14.35,25,12.59,NIFTYQLITY
531592,ADIRAS,DR,GENPHARMASEC LIMITED,2.85,1,531592,GENPHARMA,GENPHARMASEC LIMITED,2.59,1,INE861N01036,7.31,1.92,10.81,0.13,GENPHARMA
750636,ADIRE1,C,ADITYA BIRLA FASH RIGHTS ENT,13.44,1,750636,ABFRL-RE,ADITYA BIRLA FASH RIGHTS ENT,5.76,10,INE647O20011,31.85,5,31.85,5,ABFRL-RE
543471,ADISIL,DR,ADITYA BIRLA LIFE SILVER ETF,119.83,1,543471,SILVER,ADITYA BIRLA LIFE SILVER ETF,79.88,10,INF209KB19F6,110.9,69.61,110.9,54.2,SILVER
521141,ADISPI,DR,ADITYA SPINNERS LTD,32.6,1,521141,ADITYASP,ADITYA SPINNERS LTD,21.74,10,INE122D01026,32,17.35,32,0.1,ADITYASP
514113,ADITEX,DR,ADINATH TEXTILES,32.4,1,514113,ADINATH,ADINATH TEXTILES,21.6,10,INE207C01019,35.54,23.05,101.7,0.25,ADINATH
540205,ADIVIS,DR,ADITYA VISION LIMITED,543.8,1,540205,AVL,ADITYA VISION LIMITED,362.6,1,INE679V01027,574.95,227.1,574.95,1.5,AVL
543269,ADJTEC,DR,ADJIA TECHNOLOGIES LIMITED,47.35,1,543269,ADJIA,ADJIA TECHNOLOGIES LIMITED,42.85,10,INE0G0V01018,45.49,25.65,74.65,22,ADJIA
539056,ADLENT,DR,IMAGICAAWORLD ENTERTAINMEN LTD,89.04,1,539056,IMAGICAA,IMAGICAAWORLD ENTERTAINMEN LTD,59.36,10,INE172N01012,103.24,42.95,207.05,1.82,IMAGICAA
532399,ADLFIL,DR,RELIANCE MEDIAWORKS LIMITED,71.75,1,532399,RELMEDIA,RELIANCE MEDIAWORKS LIMITED,47.85,5,INE540B01015,66,36.6,484.41,34.06,RELMEDIA
511359,ADMAN,C,AD-MANUM FINANCE LTD,106.4,1,511359,ADMANUM,AD-MANUM FINANCE LTD,96.3,10,INE556D01017,142.32,40.05,142.32,2.9,ADMANUM
530431,ADOFON,DR,ADOR FONTECH LTD,171,1,530431,ADORFO,ADOR FONTECH LTD,114,2,INE853A01022,169.7,103,169.7,0.7,ADORFO
523120,ADOMUL,DR,ADOR MULTIPRODUCTS LTD,44.67,1,523120,ADORMUL,ADOR MULTIPRODUCTS LTD,29.79,10,INE628D01014,45.9,29.76,155,1.25,ADORMUL
516076,ADOTEC,DR,ADOR TECHNOPAK,0,1,516076,,ADOR TECHNOPAK,0,10,INE708D01014,0,0,30,0.9,
517041,ADOWEL,DR,ADOR WELDING LIMITED,1521.9,1,517041,ADORWELD,ADOR WELDING LIMITED,1014.6,10,INE045A01017,1770,1107.85,1770,11.6,ADORWELD
954113,ADPND1,DR,9.35% Adani Ports & SEZ May 26,1200000,1,954113,935APSEZ26,9.35% Adani Ports & SEZ May 26,800000,1000000,INE742F07353,0,0,0,0,935APSEZ26
